Gas_node_from ,Gas_node_to   ,distance             ,Cost               ,index_from ,index_to
  321321977.0 , 4874427010.0 ,15609.365000000009   ,3.7777377236333733 ,         1 ,     119
  321321977.0 , 4884670118.0 ,14007.163            ,3.7777377236333733 ,         1 ,     120
  321321977.0 , 4935721944.0 ,17096.092            ,3.7777377236333733 ,         1 ,     121
  321321977.0 , 4951819534.0 ,19848.697            ,3.7777377236333733 ,         1 ,     122
  321321977.0 , 5056473912.0 ,38893.11599999999    ,3.7777377236333733 ,         1 ,     123
  321321977.0 , 5060470680.0 ,32587.40399999999    ,3.7777377236333733 ,         1 ,     124
  321321977.0 , 5100425424.0 ,17082.431            ,3.7777377236333733 ,         1 ,     125
  321321977.0 , 5102642186.0 ,16210.900000000003   ,3.7777377236333733 ,         1 ,     126
  321321977.0 , 5164381167.0 ,21061.491999999987   ,3.7777377236333733 ,         1 ,     127
  321321977.0 , 5164428708.0 ,20959.06999999999    ,3.7777377236333733 ,         1 ,     128
  321321977.0 , 5190132822.0 ,14970.421000000002   ,3.7777377236333733 ,         1 ,     129
  321321977.0 , 5229775346.0 ,12877.981999999996   ,3.7777377236333733 ,         1 ,     130
  321321977.0 , 5367491961.0 ,44188.07599999999    ,3.7777377236333733 ,         1 ,     131
  321321977.0 , 5374152680.0 ,15460.059999999992   ,3.7777377236333733 ,         1 ,     132
  321321977.0 , 5423234077.0 ,36167.903            ,3.7777377236333733 ,         1 ,     133
  321321977.0 , 5423463648.0 ,37281.52900000001    ,3.7777377236333733 ,         1 ,     134
  321321977.0 , 5482995041.0 ,50810.194000000025   ,3.7777377236333733 ,         1 ,     135
  321321977.0 , 5489235767.0 ,52217.84100000003    ,3.7777377236333733 ,         1 ,     136
  321321977.0 , 5757821131.0 , 6667.94             ,3.7777377236333733 ,         1 ,     137
  321321977.0 , 6169469087.0 ,33292.822            ,3.7777377236333733 ,         1 ,     138
  321321977.0 , 6292478119.0 ,17621.531            ,3.7777377236333733 ,         1 ,     139
  321321977.0 , 6476736920.0 ,22042.963            ,3.7777377236333733 ,         1 ,     140
  321321977.0 , 6492549143.0 ,21969.05599999999    ,3.7777377236333733 ,         1 ,     141
  321321977.0 , 6690042812.0 ,24744.372000000007   ,3.7777377236333733 ,         1 ,     142
  321321977.0 , 6718588217.0 ,12720.762            ,3.7777377236333733 ,         1 ,     143
  321321977.0 , 6737285214.0 ,14270.198            ,3.7777377236333733 ,         1 ,     144
  321321977.0 , 6737285220.0 ,16395.78999999999    ,3.7777377236333733 ,         1 ,     145
  321321977.0 , 6831902611.0 ,15029.639            ,3.7777377236333733 ,         1 ,     146
  321321977.0 , 6856244636.0 ,35700.574            ,3.7777377236333733 ,         1 ,     147
  321321977.0 , 7006534824.0 ,21635.261999999995   ,3.7777377236333733 ,         1 ,     148
  321321977.0 , 7154996276.0 ,24990.762            ,3.7777377236333733 ,         1 ,     149
  321321977.0 , 7155033292.0 ,26797.347999999994   ,3.7777377236333733 ,         1 ,     150
  321321977.0 , 7393644485.0 ,32094.09299999997    ,3.7777377236333733 ,         1 ,     151
  321321977.0 , 7553078867.0 ,48022.55299999999    ,3.7777377236333733 ,         1 ,     152
  321321977.0 , 7685789754.0 ,18714.575            ,3.7777377236333733 ,         1 ,     153
  321321977.0 , 7712808116.0 ,17400.177999999985   ,3.7777377236333733 ,         1 ,     154
  321321977.0 , 7836125414.0 ,31762.43599999999    ,3.7777377236333733 ,         1 ,     155
  321321977.0 , 8140657088.0 ,39794.988000000005   ,3.7777377236333733 ,         1 ,     156
  321321977.0 , 8535599725.0 ,15577.813999999997   ,3.7777377236333733 ,         1 ,     157
  321321977.0 , 8619229363.0 ,34709.100000000006   ,3.7777377236333733 ,         1 ,     158
  321321977.0 , 8787375229.0 ,10565.141999999998   ,3.7777377236333733 ,         1 ,     159
  321321977.0 , 9035406217.0 ,30607.78599999998    ,3.7777377236333733 ,         1 ,     160
  321321977.0 , 9292322335.0 ,43485.321            ,3.7777377236333733 ,         1 ,     161
  321321977.0 , 9532887934.0 ,22911.882            ,3.7777377236333733 ,         1 ,     162
  321321977.0 , 9532887935.0 ,26228.024999999998   ,3.7777377236333733 ,         1 ,     163
  321321977.0 , 9577003900.0 ,30060.071            ,3.7777377236333733 ,         1 ,     164
  321321977.0 , 9666037255.0 ,14948.728000000005   ,3.7777377236333733 ,         1 ,     165
  321321977.0 , 9810504516.0 ,46349.11             ,3.7777377236333733 ,         1 ,     166
  321321977.0 , 9866714485.0 ,12923.085            ,3.7777377236333733 ,         1 ,     167
  321321977.0 , 9948477595.0 ,27016.637999999995   ,3.7777377236333733 ,         1 ,     168
  321321977.0 , 9991247353.0 ,28430.869            ,3.7777377236333733 ,         1 ,     169
  321321977.0 ,10009877980.0 ,33292.822            ,3.7777377236333733 ,         1 ,     170
  321321977.0 ,10047154263.0 ,26824.699999999997   ,3.7777377236333733 ,         1 ,     171
  321321977.0 ,10071131680.0 ,35682.25             ,3.7777377236333733 ,         1 ,     172
  321321977.0 ,10074453144.0 ,32411.459999999985   ,3.7777377236333733 ,         1 ,     173
  321321977.0 ,10138684632.0 ,21583.812999999995   ,3.7777377236333733 ,         1 ,     174
  321321977.0 ,10174400416.0 ,20007.605            ,3.7777377236333733 ,         1 ,     175
  321321977.0 ,10224461563.0 ,18240.160000000003   ,3.7777377236333733 ,         1 ,     176
  321321977.0 ,10576904911.0 ,15106.917            ,3.7777377236333733 ,         1 ,     177
  321321977.0 ,10853452017.0 ,28481.856999999985   ,3.7777377236333733 ,         1 ,     178
 1015278489.0 ,  321321977.0 ,29052.332999999995   ,3.8721908126771063 ,         2 ,       1
 1015278489.0 , 1116387357.0 , 7922.805000000003   ,3.8721908126771063 ,         2 ,       3
 1015278489.0 , 1251578450.0 ,14836.243000000004   ,3.8721908126771063 ,         2 ,       4
 1015278489.0 , 1457300970.0 ,23584.176            ,3.8721908126771063 ,         2 ,       5
 1015278489.0 , 1655496208.0 ,40158.56499999997    ,3.8721908126771063 ,         2 ,       6
 1015278489.0 , 1656338355.0 ,26326.02399999998    ,3.8721908126771063 ,         2 ,       7
 1015278489.0 , 1656338360.0 ,26032.212999999974   ,3.8721908126771063 ,         2 ,       8
 1015278489.0 , 1656471474.0 ,28679.726999999988   ,3.8721908126771063 ,         2 ,       9
 1015278489.0 , 1659740673.0 ,25625.69999999999    ,3.8721908126771063 ,         2 ,      10
 1015278489.0 , 1660172680.0 ,32024.956999999973   ,3.8721908126771063 ,         2 ,      11
 1015278489.0 , 1660172681.0 ,32024.956999999973   ,3.8721908126771063 ,         2 ,      12
 1015278489.0 , 1661211984.0 ,28605.35999999998    ,3.8721908126771063 ,         2 ,      13
 1015278489.0 , 1661212037.0 ,27794.980999999974   ,3.8721908126771063 ,         2 ,      14
 1015278489.0 , 1822482802.0 ,13905.118000000002   ,3.8721908126771063 ,         2 ,      15
 1015278489.0 , 1905995371.0 ,23588.651            ,3.8721908126771063 ,         2 ,      16
 1015278489.0 , 2126269482.0 ,19961.017            ,3.8721908126771063 ,         2 ,      17
 1015278489.0 , 2130147116.0 , 3607.3630000000007  ,3.8721908126771063 ,         2 ,      18
 1015278489.0 , 2148109205.0 , 9966.752000000004   ,3.8721908126771063 ,         2 ,      19
 1015278489.0 , 2158282027.0 ,15640.073999999997   ,3.8721908126771063 ,         2 ,      20
 1015278489.0 , 2182234924.0 ,10068.118999999995   ,3.8721908126771063 ,         2 ,      21
 1015278489.0 , 2185650595.0 ,14692.207            ,3.8721908126771063 ,         2 ,      22
 1015278489.0 , 2262819588.0 ,28123.037            ,3.8721908126771063 ,         2 ,      23
 1015278489.0 , 2262819645.0 ,29495.906000000006   ,3.8721908126771063 ,         2 ,      24
 1015278489.0 , 2281679063.0 ,27237.084999999995   ,3.8721908126771063 ,         2 ,      25
 1015278489.0 , 2326116571.0 ,17934.507000000005   ,3.8721908126771063 ,         2 ,      26
 1015278489.0 , 2328718285.0 ,37784.22699999999    ,3.8721908126771063 ,         2 ,      27
 1015278489.0 , 2349100171.0 ,31881.18399999999    ,3.8721908126771063 ,         2 ,      28
 1015278489.0 , 2349105720.0 ,31200.607999999986   ,3.8721908126771063 ,         2 ,      29
 1015278489.0 , 2389985401.0 ,26979.68199999998    ,3.8721908126771063 ,         2 ,      30
 1015278489.0 , 2397991787.0 ,36725.13900000002    ,3.8721908126771063 ,         2 ,      31
 1015278489.0 , 2405786242.0 ,26697.642            ,3.8721908126771063 ,         2 ,      32
 1015278489.0 , 2414211325.0 ,26363.358000000004   ,3.8721908126771063 ,         2 ,      33
 1015278489.0 , 2459241165.0 ,11503.477999999994   ,3.8721908126771063 ,         2 ,      34
 1015278489.0 , 2482211725.0 ,17757.663999999997   ,3.8721908126771063 ,         2 ,      35
 1015278489.0 , 2498134019.0 ,29823.53999999998    ,3.8721908126771063 ,         2 ,      36
 1015278489.0 , 2517589608.0 , 8914.59             ,3.8721908126771063 ,         2 ,      37
 1015278489.0 , 2556016052.0 ,16091.361000000006   ,3.8721908126771063 ,         2 ,      38
 1015278489.0 , 2556134760.0 ,13114.829000000009   ,3.8721908126771063 ,         2 ,      39
 1015278489.0 , 2557361144.0 ,16834.542999999998   ,3.8721908126771063 ,         2 ,      40
 1015278489.0 , 2557361185.0 ,25298.461000000003   ,3.8721908126771063 ,         2 ,      41
 1015278489.0 , 2572020952.0 ,17678.949000000004   ,3.8721908126771063 ,         2 ,      42
 1015278489.0 , 2572108688.0 ,15526.671            ,3.8721908126771063 ,         2 ,      43
 1015278489.0 , 2590175061.0 ,26826.14299999998    ,3.8721908126771063 ,         2 ,      44
 1015278489.0 , 2590196107.0 ,29011.519            ,3.8721908126771063 ,         2 ,      45
 1015278489.0 , 2591105719.0 ,31649.881000000005   ,3.8721908126771063 ,         2 ,      46
 1015278489.0 , 2591117475.0 ,33265.255000000005   ,3.8721908126771063 ,         2 ,      47
 1015278489.0 , 2605749607.0 ,26363.02700000001    ,3.8721908126771063 ,         2 ,      48
 1015278489.0 , 2608980168.0 ,26979.68199999998    ,3.8721908126771063 ,         2 ,      49
 1015278489.0 , 2610747074.0 ,21333.817000000003   ,3.8721908126771063 ,         2 ,      50
 1015278489.0 , 2615312256.0 ,21079.330000000005   ,3.8721908126771063 ,         2 ,      51
 1015278489.0 , 2622889995.0 ,21680.43399999998    ,3.8721908126771063 ,         2 ,      52
 1015278489.0 , 2624253547.0 ,23899.40999999998    ,3.8721908126771063 ,         2 ,      53
 1015278489.0 , 2633368271.0 ,30974.763000000003   ,3.8721908126771063 ,         2 ,      54
 1015278489.0 , 2634566017.0 ,23097.505999999983   ,3.8721908126771063 ,         2 ,      55
 1015278489.0 , 2643976780.0 ,19610.441999999995   ,3.8721908126771063 ,         2 ,      56
 1015278489.0 , 2692926551.0 ,28606.18099999999    ,3.8721908126771063 ,         2 ,      57
 1015278489.0 , 2694606478.0 ,24466.979000000007   ,3.8721908126771063 ,         2 ,      58
 1015278489.0 , 2713482881.0 , 8498.309000000001   ,3.8721908126771063 ,         2 ,      59
 1015278489.0 , 2733156888.0 ,14665.381            ,3.8721908126771063 ,         2 ,      60
 1015278489.0 , 2747348986.0 ,12321.800000000005   ,3.8721908126771063 ,         2 ,      61
 1015278489.0 , 2747532501.0 ,15452.271            ,3.8721908126771063 ,         2 ,      62
 1015278489.0 , 2747535877.0 ,17506.611000000004   ,3.8721908126771063 ,         2 ,      63
 1015278489.0 , 2755635607.0 , 7636.997000000001   ,3.8721908126771063 ,         2 ,      64
 1015278489.0 , 2802765792.0 ,20691.688            ,3.8721908126771063 ,         2 ,      65
 1015278489.0 , 2855745705.0 ,12311.179000000006   ,3.8721908126771063 ,         2 ,      66
 1015278489.0 , 2897610374.0 ,17768.606            ,3.8721908126771063 ,         2 ,      67
 1015278489.0 , 2960498117.0 ,21994.17100000001    ,3.8721908126771063 ,         2 ,      68
 1015278489.0 , 2962238449.0 ,14294.157000000005   ,3.8721908126771063 ,         2 ,      69
 1015278489.0 , 2978721465.0 ,23737.247999999992   ,3.8721908126771063 ,         2 ,      70
 1015278489.0 , 3040312528.0 ,17757.663999999997   ,3.8721908126771063 ,         2 ,      71
 1015278489.0 , 3055555778.0 ,40120.09900000001    ,3.8721908126771063 ,         2 ,      72
 1015278489.0 , 3055556190.0 ,40120.09900000001    ,3.8721908126771063 ,         2 ,      73
 1015278489.0 , 3055556191.0 ,40120.09900000001    ,3.8721908126771063 ,         2 ,      74
 1015278489.0 , 3073057600.0 ,22296.443999999985   ,3.8721908126771063 ,         2 ,      75
 1015278489.0 , 3073148517.0 ,22515.03500000001    ,3.8721908126771063 ,         2 ,      76
 1015278489.0 , 3091688902.0 ,15079.999000000002   ,3.8721908126771063 ,         2 ,      77
 1015278489.0 , 3114183044.0 ,24009.901000000005   ,3.8721908126771063 ,         2 ,      78
 1015278489.0 , 3171964766.0 ,21811.868            ,3.8721908126771063 ,         2 ,      79
 1015278489.0 , 3174253321.0 ,25654.616000000005   ,3.8721908126771063 ,         2 ,      80
 1015278489.0 , 3182204962.0 ,18559.42100000001    ,3.8721908126771063 ,         2 ,      81
 1015278489.0 , 3187911439.0 ,21484.753000000004   ,3.8721908126771063 ,         2 ,      82
 1015278489.0 , 3201129758.0 ,19185.153            ,3.8721908126771063 ,         2 ,      83
 1015278489.0 , 3202586908.0 ,16558.432            ,3.8721908126771063 ,         2 ,      84
 1015278489.0 , 3202672875.0 ,11110.537000000002   ,3.8721908126771063 ,         2 ,      85
 1015278489.0 , 3225979574.0 ,29666.908000000003   ,3.8721908126771063 ,         2 ,      86
 1015278489.0 , 3233833267.0 ,18544.725            ,3.8721908126771063 ,         2 ,      87
 1015278489.0 , 3233890925.0 ,17483.983999999997   ,3.8721908126771063 ,         2 ,      88
 1015278489.0 , 3233904539.0 ,14715.883999999998   ,3.8721908126771063 ,         2 ,      89
 1015278489.0 , 3240514411.0 ,34846.94399999999    ,3.8721908126771063 ,         2 ,      90
 1015278489.0 , 3365299968.0 ,22807.135000000013   ,3.8721908126771063 ,         2 ,      91
 1015278489.0 , 3373137488.0 ,20387.201000000005   ,3.8721908126771063 ,         2 ,      92
 1015278489.0 , 3399307606.0 , 3657.475            ,3.8721908126771063 ,         2 ,      93
 1015278489.0 , 3601468920.0 ,22268.347            ,3.8721908126771063 ,         2 ,      94
 1015278489.0 , 3656510735.0 ,12936.241999999998   ,3.8721908126771063 ,         2 ,      95
 1015278489.0 , 3727070077.0 ,14282.472999999996   ,3.8721908126771063 ,         2 ,      96
 1015278489.0 , 3772795333.0 , 9844.284000000003   ,3.8721908126771063 ,         2 ,      97
 1015278489.0 , 3790046479.0 ,25676.222999999994   ,3.8721908126771063 ,         2 ,      98
 1015278489.0 , 3790046486.0 ,25676.222999999994   ,3.8721908126771063 ,         2 ,      99
 1015278489.0 , 3884394989.0 ,26850.487999999998   ,3.8721908126771063 ,         2 ,     100
 1015278489.0 , 3889860739.0 ,41267.07199999999    ,3.8721908126771063 ,         2 ,     101
 1015278489.0 , 3972840009.0 ,22578.32499999998    ,3.8721908126771063 ,         2 ,     102
 1015278489.0 , 4013868977.0 ,20596.729            ,3.8721908126771063 ,         2 ,     103
 1015278489.0 , 4013868978.0 ,20596.729            ,3.8721908126771063 ,         2 ,     104
 1015278489.0 , 4079489757.0 ,21401.242            ,3.8721908126771063 ,         2 ,     105
 1015278489.0 , 4081155733.0 ,26661.070999999996   ,3.8721908126771063 ,         2 ,     106
 1015278489.0 , 4173346652.0 ,35563.22300000001    ,3.8721908126771063 ,         2 ,     107
 1015278489.0 , 4196777035.0 ,20118.933999999997   ,3.8721908126771063 ,         2 ,     108
 1015278489.0 , 4343847726.0 ,24286.47600000001    ,3.8721908126771063 ,         2 ,     109
 1015278489.0 , 4351241243.0 ,18415.98             ,3.8721908126771063 ,         2 ,     110
 1015278489.0 , 4452508848.0 ,21979.863            ,3.8721908126771063 ,         2 ,     111
 1015278489.0 , 4465568132.0 ,27775.464000000007   ,3.8721908126771063 ,         2 ,     112
 1015278489.0 , 4516481222.0 ,14548.241999999998   ,3.8721908126771063 ,         2 ,     113
 1015278489.0 , 4547196503.0 ,27641.04700000001    ,3.8721908126771063 ,         2 ,     114
 1015278489.0 , 4633413154.0 ,27987.368            ,3.8721908126771063 ,         2 ,     115
 1015278489.0 , 4706133110.0 ,34593.00499999998    ,3.8721908126771063 ,         2 ,     116
 1015278489.0 , 4825953926.0 ,21401.242            ,3.8721908126771063 ,         2 ,     117
 1015278489.0 , 4825953927.0 ,21401.242            ,3.8721908126771063 ,         2 ,     118
 1015278489.0 , 4874427010.0 ,16747.428            ,3.8721908126771063 ,         2 ,     119
 1015278489.0 , 4884670118.0 ,25723.234000000008   ,3.8721908126771063 ,         2 ,     120
 1015278489.0 , 4935721944.0 ,42086.62799999998    ,3.8721908126771063 ,         2 ,     121
 1015278489.0 , 4951819534.0 ,31649.881000000005   ,3.8721908126771063 ,         2 ,     122
 1015278489.0 , 5056473912.0 ,22652.175000000007   ,3.8721908126771063 ,         2 ,     123
